X	Y	Bed_Alt
582228.2921	129456.5012	2935.318
582224.2921	129454.5012	2935.989
582226.2921	129454.5012	2935.651
582222.2921	129452.5012	2936.284
582224.2921	129452.5012	2936.033
582220.2921	129450.5012	2936.53
582222.2921	129450.5012	2936.314
582218.2921	129448.5012	2936.795
582220.2921	129448.5012	2936.615
582218.2921	129446.5012	2936.912
582218.2921	129444.5012	2937.1
582216.2921	129442.5012	2937.405
582218.2921	129442.5012	2937.304
582214.2921	129440.5012	2937.738
582216.2921	129440.5012	2937.612
582212.2921	129438.5012	2938.166
582214.2921	129438.5012	2938.071
582210.2921	129436.5012	2938.747
582212.2921	129436.5012	2938.597
582208.2921	129434.5012	2939.28
582210.2921	129434.5012	2939.109
582206.2921	129432.5012	2939.792
582208.2921	129432.5012	2939.631
582204.2921	129430.5012	2940.375
582206.2921	129430.5012	2940.162
582200.2921	129428.5012	2941.212
582202.2921	129428.5012	2941.012
582204.2921	129428.5012	2940.776
582198.2921	129426.5012	2942.023
582200.2921	129426.5012	2941.789
582196.2921	129424.5012	2942.799
582198.2921	129424.5012	2942.543
582196.2921	129422.5012	2943.164
582196.2921	129420.5012	2943.499
582196.2921	129418.5012	2943.796
582196.2921	129416.5012	2944.162
582198.2921	129416.5012	2944.011
582198.2921	129414.5012	2944.581
582198.2921	129412.5012	2945.232
582200.2921	129412.5012	2945.177
582200.2921	129410.5012	2945.75
582202.2921	129410.5012	2945.649
582204.2921	129410.5012	2945.369
582202.2921	129408.5012	2946.126
582198.2921	129406.5012	2947.036
582200.2921	129406.5012	2946.842
582202.2921	129406.5012	2946.72
582194.2921	129404.5012	2948.559
582196.2921	129404.5012	2948.245
582198.2921	129404.5012	2948.033
582194.2921	129402.5012	2949.307
582194.2921	129400.5012	2950.016
582194.2921	129398.5012	2950.787
582232.2921	129398.5012	2949.326
582234.2921	129398.5012	2949.304
582194.2921	129396.5012	2951.621
582228.2921	129396.5012	2950.294
582230.2921	129396.5012	2950.314
582232.2921	129396.5012	2950.325
582234.2921	129396.5012	2950.295
582192.2921	129394.5012	2952.712
582194.2921	129394.5012	2952.514
582222.2921	129394.5012	2951.278
582224.2921	129394.5012	2951.269
582226.2921	129394.5012	2951.301
582228.2921	129394.5012	2951.377
582232.2921	129394.5012	2951.299
582190.2921	129392.5012	2954.14
582192.2921	129392.5012	2953.965
582194.2921	129392.5012	2953.652
582196.2921	129392.5012	2953.52
582198.2921	129392.5012	2953.444
582206.2921	129392.5012	2953.229
582208.2921	129392.5012	2953.139
582210.2921	129392.5012	2953.046
582212.2921	129392.5012	2952.938
582214.2921	129392.5012	2952.884
582218.2921	129392.5012	2952.788
582220.2921	129392.5012	2952.804
582222.2921	129392.5012	2952.846
582232.2921	129392.5012	2952.207
582190.2921	129390.5012	2955.052
582192.2921	129390.5012	2954.868
582198.2921	129390.5012	2954.45
582204.2921	129390.5012	2954.5
582206.2921	129390.5012	2954.412
582214.2921	129390.5012	2953.823
582216.2921	129390.5012	2953.796
582218.2921	129390.5012	2953.856
582232.2921	129390.5012	2953.021
582198.2921	129388.5012	2955.443
582200.2921	129388.5012	2955.458
582202.2921	129388.5012	2955.429
582204.2921	129388.5012	2955.415
582232.2921	129388.5012	2953.894
582198.2921	129386.5012	2956.187
582200.2921	129386.5012	2956.198
582232.2921	129386.5012	2954.767
582196.2921	129384.5012	2956.916
582198.2921	129384.5012	2956.894
582232.2921	129384.5012	2955.499
582230.2921	129382.5012	2956.438
582232.2921	129382.5012	2956.262
582230.2921	129380.5012	2957.398
582230.2921	129378.5012	2958.248
582230.2921	129376.5012	2959.042
582240.2921	129376.5012	2958.225
582242.2921	129376.5012	2958.079
582244.2921	129376.5012	2957.904
582246.2921	129376.5012	2957.706
582248.2921	129376.5012	2957.465
582250.2921	129376.5012	2957.24
582252.2921	129376.5012	2957.112
582254.2921	129376.5012	2957.033
582228.2921	129374.5012	2959.844
582230.2921	129374.5012	2959.752
582238.2921	129374.5012	2959.041
582240.2921	129374.5012	2958.861
582252.2921	129374.5012	2957.76
582228.2921	129372.5012	2960.685
582236.2921	129372.5012	2960.008
582238.2921	129372.5012	2959.803
582250.2921	129372.5012	2958.786
582252.2921	129372.5012	2958.451
582228.2921	129370.5012	2961.625
582234.2921	129370.5012	2961.271
582236.2921	129370.5012	2961.189
582250.2921	129370.5012	2959.836
582226.2921	129368.5012	2962.536
582228.2921	129368.5012	2962.342
582234.2921	129368.5012	2962.096
582248.2921	129368.5012	2960.652
582250.2921	129368.5012	2960.427
582226.2921	129366.5012	2963.316
582228.2921	129366.5012	2963.156
582230.2921	129366.5012	2963.019
582232.2921	129366.5012	2962.911
582234.2921	129366.5012	2962.744
582246.2921	129366.5012	2961.328
582248.2921	129366.5012	2960.962
582444.2921	129366.5012	2920.573
582246.2921	129364.5012	2961.644
582442.2921	129364.5012	2920.587
582444.2921	129364.5012	2920.269
582244.2921	129362.5012	2962.293
582246.2921	129362.5012	2961.951
582440.2921	129362.5012	2920.739
582442.2921	129362.5012	2920.392
582240.2921	129360.5012	2963.206
582242.2921	129360.5012	2962.912
582244.2921	129360.5012	2962.579
582436.2921	129360.5012	2921.529
582438.2921	129360.5012	2921.041
582440.2921	129360.5012	2920.586
582236.2921	129358.5012	2964.075
582238.2921	129358.5012	2963.734
582240.2921	129358.5012	2963.475
582434.2921	129358.5012	2921.637
582436.2921	129358.5012	2921.187
582234.2921	129356.5012	2964.601
582236.2921	129356.5012	2964.182
582434.2921	129356.5012	2921.46
582230.2921	129354.5012	2965.371
582232.2921	129354.5012	2965.099
582234.2921	129354.5012	2964.772
582432.2921	129354.5012	2921.71
582434.2921	129354.5012	2921.342
582230.2921	129352.5012	2965.46
582232.2921	129352.5012	2965.281
582432.2921	129352.5012	2921.545
582232.2921	129350.5012	2965.58
582234.2921	129350.5012	2965.407
582432.2921	129350.5012	2921.361
582234.2921	129348.5012	2965.811
582236.2921	129348.5012	2965.625
582430.2921	129348.5012	2921.449
582432.2921	129348.5012	2921.12
582236.2921	129346.5012	2966.084
582430.2921	129346.5012	2921.267
582236.2921	129344.5012	2966.448
582430.2921	129344.5012	2921.099
582236.2921	129342.5012	2966.846
582428.2921	129342.5012	2921.282
582430.2921	129342.5012	2920.752
582236.2921	129340.5012	2967.131
582428.2921	129340.5012	2921.008
582236.2921	129338.5012	2967.358
582428.2921	129338.5012	2920.573
582236.2921	129336.5012	2967.597
582238.2921	129336.5012	2967.228
582426.2921	129336.5012	2920.365
582428.2921	129336.5012	2919.834
582238.2921	129334.5012	2967.476
582426.2921	129334.5012	2919.882
582238.2921	129332.5012	2967.657
582424.2921	129332.5012	2920.049
582426.2921	129332.5012	2919.463
582238.2921	129330.5012	2967.879
582422.2921	129330.5012	2920.185
582424.2921	129330.5012	2919.523
582238.2921	129328.5012	2967.975
582420.2921	129328.5012	2920.288
582422.2921	129328.5012	2919.73
582238.2921	129326.5012	2967.96
582240.2921	129326.5012	2967.68
582420.2921	129326.5012	2919.899
582240.2921	129324.5012	2967.692
582242.2921	129324.5012	2967.294
582418.2921	129324.5012	2920.052
582420.2921	129324.5012	2919.497
582242.2921	129322.5012	2967.254
582416.2921	129322.5012	2920.315
582418.2921	129322.5012	2919.71
582242.2921	129320.5012	2967.25
582244.2921	129320.5012	2966.929
582414.2921	129320.5012	2920.569
582416.2921	129320.5012	2920.053
582244.2921	129318.5012	2966.808
582246.2921	129318.5012	2966.38
582414.2921	129318.5012	2920.364
582246.2921	129316.5012	2965.97
582248.2921	129316.5012	2965.558
582412.2921	129316.5012	2920.622
582414.2921	129316.5012	2920.116
582248.2921	129314.5012	2965.192
582250.2921	129314.5012	2964.698
582252.2921	129314.5012	2964.15
582410.2921	129314.5012	2920.836
582412.2921	129314.5012	2920.324
582252.2921	129312.5012	2963.633
582254.2921	129312.5012	2963.127
582408.2921	129312.5012	2921.083
582410.2921	129312.5012	2920.54
582254.2921	129310.5012	2962.802
582256.2921	129310.5012	2962.271
582258.2921	129310.5012	2961.716
582260.2921	129310.5012	2961.042
582406.2921	129310.5012	2921.284
582408.2921	129310.5012	2920.793
582260.2921	129308.5012	2960.744
582262.2921	129308.5012	2959.885
582264.2921	129308.5012	2959.071
582266.2921	129308.5012	2958.691
582268.2921	129308.5012	2958.301
582270.2921	129308.5012	2957.765
582272.2921	129308.5012	2957.113
582404.2921	129308.5012	2921.404
582406.2921	129308.5012	2920.9
582272.2921	129306.5012	2956.858
582274.2921	129306.5012	2956.329
582276.2921	129306.5012	2955.62
582402.2921	129306.5012	2921.739
582404.2921	129306.5012	2921.165
582274.2921	129304.5012	2956.108
582282.2921	129304.5012	2952.714
582284.2921	129304.5012	2952.129
582314.2921	129304.5012	2941.529
582316.2921	129304.5012	2940.854
582318.2921	129304.5012	2940.152
582320.2921	129304.5012	2939.497
582322.2921	129304.5012	2938.81
582400.2921	129304.5012	2921.98
582402.2921	129304.5012	2921.517
582274.2921	129302.5012	2955.442
582280.2921	129302.5012	2953.093
582282.2921	129302.5012	2952.318
582284.2921	129302.5012	2951.536
582286.2921	129302.5012	2950.855
582288.2921	129302.5012	2950.335
582290.2921	129302.5012	2949.888
582292.2921	129302.5012	2949.373
582294.2921	129302.5012	2948.542
582304.2921	129302.5012	2944.604
582306.2921	129302.5012	2943.844
582308.2921	129302.5012	2943.16
582310.2921	129302.5012	2942.464
582312.2921	129302.5012	2941.741
582314.2921	129302.5012	2941.085
582322.2921	129302.5012	2938.299
582324.2921	129302.5012	2937.721
582326.2921	129302.5012	2937.199
582328.2921	129302.5012	2936.649
582330.2921	129302.5012	2936.072
582398.2921	129302.5012	2922.119
582400.2921	129302.5012	2921.677
582272.2921	129300.5012	2955.34
582274.2921	129300.5012	2954.724
582276.2921	129300.5012	2954.065
582278.2921	129300.5012	2953.364
582280.2921	129300.5012	2952.649
582294.2921	129300.5012	2947.731
582296.2921	129300.5012	2946.884
582298.2921	129300.5012	2946.292
582300.2921	129300.5012	2945.666
582302.2921	129300.5012	2944.979
582304.2921	129300.5012	2944.225
582330.2921	129300.5012	2935.544
582396.2921	129300.5012	2922.361
582398.2921	129300.5012	2921.962
582272.2921	129298.5012	2954.903
582274.2921	129298.5012	2954.006
582276.2921	129298.5012	2953.245
582302.2921	129298.5012	2944.708
582330.2921	129298.5012	2935.122
582332.2921	129298.5012	2934.659
582394.2921	129298.5012	2922.587
582396.2921	129298.5012	2922.26
582332.2921	129296.5012	2934.255
582334.2921	129296.5012	2933.719
582336.2921	129296.5012	2933.085
582392.2921	129296.5012	2922.864
582394.2921	129296.5012	2922.565
582336.2921	129294.5012	2932.691
582338.2921	129294.5012	2932.087
582392.2921	129294.5012	2922.962
582338.2921	129292.5012	2931.656
582340.2921	129292.5012	2931.044
582356.2921	129292.5012	2927.825
582358.2921	129292.5012	2927.389
582360.2921	129292.5012	2927.004
582362.2921	129292.5012	2926.71
582364.2921	129292.5012	2926.42
582366.2921	129292.5012	2926.099
582368.2921	129292.5012	2925.858
582370.2921	129292.5012	2925.725
582392.2921	129292.5012	2923.069
582340.2921	129290.5012	2930.468
582342.2921	129290.5012	2929.998
582352.2921	129290.5012	2928.024
582354.2921	129290.5012	2927.688
582356.2921	129290.5012	2927.304
582370.2921	129290.5012	2925.504
582372.2921	129290.5012	2925.297
582392.2921	129290.5012	2923.227
582342.2921	129288.5012	2929.495
582344.2921	129288.5012	2929.036
582346.2921	129288.5012	2928.591
582348.2921	129288.5012	2928.222
582350.2921	129288.5012	2927.893
582352.2921	129288.5012	2927.547
582372.2921	129288.5012	2925.066
582374.2921	129288.5012	2924.777
582392.2921	129288.5012	2923.391
582394.2921	129288.5012	2923.177
582346.2921	129286.5012	2928.181
582348.2921	129286.5012	2927.843
582374.2921	129286.5012	2924.674
582376.2921	129286.5012	2924.44
582394.2921	129286.5012	2923.433
582396.2921	129286.5012	2923.102
582398.2921	129286.5012	2922.693
582376.2921	129284.5012	2924.451
582398.2921	129284.5012	2922.542
582400.2921	129284.5012	2922.112
582376.2921	129282.5012	2924.562
582398.2921	129282.5012	2922.58
582400.2921	129282.5012	2922.157
582376.2921	129280.5012	2924.657
582394.2921	129280.5012	2923.745
582396.2921	129280.5012	2923.161
582398.2921	129280.5012	2922.641
582376.2921	129278.5012	2924.761
582378.2921	129278.5012	2924.737
582380.2921	129278.5012	2924.716
582382.2921	129278.5012	2924.708
582388.2921	129278.5012	2924.433
582390.2921	129278.5012	2924.303
582392.2921	129278.5012	2924.147
582394.2921	129278.5012	2923.863
582382.2921	129276.5012	2924.867
582384.2921	129276.5012	2924.763
582386.2921	129276.5012	2924.552
582388.2921	129276.5012	2924.236
582692.2921	129468.5012	2891.934
582694.2921	129468.5012	2891.743
582696.2921	129468.5012	2891.47
582698.2921	129468.5012	2891.195
582700.2921	129468.5012	2891.017
582688.2921	129466.5012	2892.451
582690.2921	129466.5012	2892.349
582692.2921	129466.5012	2892.235
582700.2921	129466.5012	2891.216
582684.2921	129464.5012	2893.134
582686.2921	129464.5012	2892.941
582688.2921	129464.5012	2892.794
582682.2921	129462.5012	2893.516
582684.2921	129462.5012	2893.412
582680.2921	129460.5012	2893.834
582682.2921	129460.5012	2893.648
582678.2921	129458.5012	2894.22
582680.2921	129458.5012	2893.968
582678.2921	129456.5012	2894.433
582678.2921	129454.5012	2894.786
582678.2921	129452.5012	2895.039
582668.2921	129450.5012	2895.478
582670.2921	129450.5012	2895.406
582672.2921	129450.5012	2895.384
582674.2921	129450.5012	2895.358
582676.2921	129450.5012	2895.324
582678.2921	129450.5012	2895.294
582668.2921	129448.5012	2895.69
582666.2921	129446.5012	2895.892
582668.2921	129446.5012	2895.856
582664.2921	129444.5012	2895.962
582666.2921	129444.5012	2895.944
582574.2921	129442.5012	2903.298
582576.2921	129442.5012	2903.118
582578.2921	129442.5012	2902.903
582580.2921	129442.5012	2902.659
582582.2921	129442.5012	2902.411
582584.2921	129442.5012	2902.145
582586.2921	129442.5012	2901.881
582588.2921	129442.5012	2901.623
582590.2921	129442.5012	2901.298
582592.2921	129442.5012	2900.891
582594.2921	129442.5012	2900.457
582596.2921	129442.5012	2900.214
582598.2921	129442.5012	2900.09
582600.2921	129442.5012	2899.962
582602.2921	129442.5012	2899.82
582664.2921	129442.5012	2895.989
582572.2921	129440.5012	2903.434
582574.2921	129440.5012	2903.211
582602.2921	129440.5012	2899.816
582604.2921	129440.5012	2899.67
582606.2921	129440.5012	2899.507
582608.2921	129440.5012	2899.348
582610.2921	129440.5012	2899.182
582612.2921	129440.5012	2898.989
582614.2921	129440.5012	2898.783
582616.2921	129440.5012	2898.556
582618.2921	129440.5012	2898.332
582620.2921	129440.5012	2898.144
582622.2921	129440.5012	2898.036
582624.2921	129440.5012	2898.044
582626.2921	129440.5012	2898.028
582628.2921	129440.5012	2897.823
582630.2921	129440.5012	2897.686
582632.2921	129440.5012	2897.502
582634.2921	129440.5012	2897.282
582636.2921	129440.5012	2897.119
582638.2921	129440.5012	2897.004
582640.2921	129440.5012	2896.951
582642.2921	129440.5012	2896.927
582644.2921	129440.5012	2896.891
582662.2921	129440.5012	2896
582664.2921	129440.5012	2895.959
582568.2921	129438.5012	2903.998
582570.2921	129438.5012	2903.691
582572.2921	129438.5012	2903.421
582644.2921	129438.5012	2896.743
582646.2921	129438.5012	2896.641
582648.2921	129438.5012	2896.52
582650.2921	129438.5012	2896.405
582652.2921	129438.5012	2896.292
582654.2921	129438.5012	2896.18
582656.2921	129438.5012	2896.112
582658.2921	129438.5012	2896.055
582660.2921	129438.5012	2896.002
582662.2921	129438.5012	2895.967
582566.2921	129436.5012	2904.327
582568.2921	129436.5012	2903.961
582564.2921	129434.5012	2904.54
582566.2921	129434.5012	2904.249
582560.2921	129432.5012	2904.905
582562.2921	129432.5012	2904.7
582564.2921	129432.5012	2904.502
582558.2921	129430.5012	2905.048
582560.2921	129430.5012	2904.824
582556.2921	129428.5012	2905.151
582558.2921	129428.5012	2904.911
582554.2921	129426.5012	2905.133
582556.2921	129426.5012	2904.883
582550.2921	129424.5012	2905.373
582552.2921	129424.5012	2905.146
582554.2921	129424.5012	2904.936
582548.2921	129422.5012	2905.508
582550.2921	129422.5012	2905.243
582546.2921	129420.5012	2905.659
582548.2921	129420.5012	2905.389
582544.2921	129418.5012	2905.665
582546.2921	129418.5012	2905.48
582540.2921	129416.5012	2905.921
582542.2921	129416.5012	2905.62
582544.2921	129416.5012	2905.418
582538.2921	129414.5012	2905.994
582540.2921	129414.5012	2905.632
582536.2921	129412.5012	2906.074
582538.2921	129412.5012	2905.747
582532.2921	129410.5012	2906.545
582534.2921	129410.5012	2906.123
582536.2921	129410.5012	2905.791
582530.2921	129408.5012	2906.823
582532.2921	129408.5012	2906.329
582526.2921	129406.5012	2907.485
582528.2921	129406.5012	2907.01
582530.2921	129406.5012	2906.565
582518.2921	129404.5012	2909.125
582520.2921	129404.5012	2908.506
582522.2921	129404.5012	2908.015
582524.2921	129404.5012	2907.587
582526.2921	129404.5012	2907.135
582508.2921	129402.5012	2911.473
582510.2921	129402.5012	2910.983
582512.2921	129402.5012	2910.542
582514.2921	129402.5012	2910.03
582516.2921	129402.5012	2909.425
