,X,Y,alt
1192230,2544,719,-7.417200670990951
774581,1612,886,-22.064347606780757
1967728,782,356,22.069988792501135
2193883,2114,177,-19.564317309117087
1852581,1736,419,11.706958401206975
466396,1371,1022,-9.875595920133492
60253,2702,1348,15.27049226094141
758016,2745,893,-37.03991414252505
354222,3098,1082,-22.7969152210444
502438,1627,1004,-6.822277452760318
1533524,2191,575,-17.14428756245252
635300,2306,943,-4.331490295914591
299370,1495,1113,-28.651716800188296
1224945,1665,705,4.891512670818884
1633819,1165,527,-28.038089640034286
728885,1337,904,-13.325879320939748
1103733,3142,756,20.478218933436438
1643165,2022,523,15.79391900902283
548863,2137,982,34.86689987950285
1183239,3172,723,0.9323828748797496
369809,1906,1073,7.693793893659404
183418,3095,1194,-1.7629009290840258
368401,2363,1074,-48.095121974755784
1434215,1243,619,-41.16406816570361
489640,2920,1011,-17.17201622880748
1080270,1581,765,-7.736531728513
2199293,2371,162,-46.90944332134313
620139,3271,950,21.643076740086144
1929890,2434,378,19.42026531629608
35001,2820,1399,3.7950278578864527
1111245,3379,753,-91.48914918384435
2199275,2353,162,-44.392418670366624
1761960,1019,465,-10.66198753257504
291559,3105,1119,-29.708381809092316
80446,2714,1314,24.096961275893136
3453,2916,1511,16.22513817597337
418612,1716,1047,-6.242171253642482
256450,2950,1143,14.18107365320111
249232,2836,1148,14.745538504478645
2049802,2162,309,28.098729958281183
1606426,1523,540,1.407415112490071
900988,2340,837,10.382937517905702
2211379,2137,120,-34.57203176703706
2119049,1452,266,13.652844089251175
1031015,1267,785,-17.61334185922169
1355856,2189,651,-14.166340792208302
1545181,1561,569,16.017405691286513
410157,2770,1052,-4.528521570535304
2155396,1070,241,3.298978674392856
2091277,915,283,-3.354776025541014
1000101,2519,798,-3.268645423288035
524449,3000,994,-17.799395924486817
744080,1442,898,-21.296887250702184
15642,2855,1453,15.42464584352092
1099062,3334,758,-62.92738112614188
2191360,2132,184,-15.609614418135607
1382035,2058,640,10.705351947802683
2130306,1761,259,15.432400172994221
60617,2500,1347,-5.574510805140562
1308813,282,670,29.8735497559951
1537542,2126,573,-12.134677091759386
1212806,1508,710,-13.602544943468274
607650,1927,955,7.725237810337603
1850348,1414,420,-6.250505542678184
1727310,620,482,46.90379990223528
2177118,2323,218,-38.40579959426623
2128763,1751,260,15.8926189146473
2173741,1429,223,13.167434882627276
1638162,1259,525,-35.15383129701786
319305,2931,1101,-7.678957527384227
858321,135,853,5.495767622161111
1464474,946,607,-17.130571651211994
1525970,2789,579,60.94859512096082
1146850,2847,738,7.8559931553372735
1363474,2667,648,14.510248371420857
1572144,1226,556,-37.48026902211177
1477060,1783,602,16.51775926107439
1418999,1232,625,-46.212399254649426
1924155,2170,381,24.258702533192263
1092965,2104,760,33.333987966112545
1323166,3031,665,24.49135436037068
600148,1142,958,9.754747785759264
1303689,3055,673,19.926136152055733
778458,2974,885,-35.97308967906338
853337,1139,855,-5.0529314544287445
2140504,1518,252,4.8330977446353245
1934989,2085,375,6.187052914460764
1023662,1305,788,-20.431445070427344
1561757,1470,561,-13.837354488558049
1847001,1896,422,16.74545706929848
742170,2054,899,17.945559631356446
222782,1533,1165,-43.248653069540524
1421883,1606,624,9.55027586175629
1438416,2861,618,48.37199362908541
2109856,1807,272,29.760246013068354
1825116,1207,433,-11.584404168660512
1611740,2572,538,48.94778313197821
1887956,1163,400,-7.098495322034978
1212883,1585,710,-1.7363332737568271
22404,2987,1432,-1.8947590843672515
816202,2568,870,-0.4187373511417718
1735431,628,478,48.65415190333579
146764,2603,1222,9.673740279804406
472000,3083,1020,-28.425825689481826
2050909,1600,308,-6.40815751682203
327788,2614,1096,-13.882183454916685
1268858,2410,687,-4.846173882409403
1443433,2739,616,42.74159546033388
572537,2197,971,12.470420799013937
710090,2524,912,9.5021499187269
359871,1292,1078,8.212189845024113
2177562,2222,217,-18.39870210969775
1704646,2556,494,45.293306933139775
1533514,2181,575,-16.041142613655666
1070569,1623,769,-3.8940021352473195
1777097,2211,458,-0.565303130932989
2149064,1554,246,0.324510044220915
844846,2939,859,-26.0859803815365
1826310,2401,433,20.816296410628638
364195,1886,1076,7.848603856689806
299725,1850,1113,-10.886182825447577
170496,2702,1205,14.304253215881545
2201559,2050,154,-18.776185538914433
1188987,1704,720,8.20002488036289
1115635,2932,751,24.33769999541255
1739252,2426,477,37.34647864541239
1957363,1079,362,-12.628440763565322
1374169,1416,643,-27.769504687931203
1346726,2557,655,-4.504864435295531
1943074,1130,370,-19.768563861398434
1985729,1199,346,-1.4377748024658104
1941661,1522,371,-0.551623383768856
1716068,1630,488,17.07127626983447
907007,3226,835,15.997448704221824
870983,3308,849,0.5517341996892355
859186,1833,853,15.255658640937781
1061602,2423,773,7.607473695604767
328325,1312,1095,5.884442737492918
1845438,2250,423,30.055764704665307
573070,2730,971,-31.93761399113282
1212744,1446,710,-9.561282468272566
843669,1762,859,-1.6122668704638272
1031744,1996,785,20.810706582266448
1017280,2335,791,12.727114041303139
1278905,2721,683,3.7269494850979754
239987,1954,1154,-44.947396607994506
509108,2155,1001,32.49174832250674
1479388,1885,601,37.507890065498486
1468319,2281,606,-1.5599469657922782
143557,1145,1224,40.56399991892431
1700322,2374,496,10.466206459703244
1046177,1694,779,5.450024424349067
1333585,1368,660,-38.77932655570385
604550,3452,957,-4.87910823374159
1472460,1663,604,25.48004236611905
2222818,2274,65,-49.912121836973256
1571193,2394,557,-0.9484690256131216
814745,1111,870,2.837033137918752
1689886,2352,501,-2.8323836251088323
204468,361,1177,50.01149393649075
2198686,2095,163,-19.935789992646278
396915,2768,1059,-2.527453065701593
1865171,1004,412,-10.525288375149557
1790770,2037,451,3.384804343028918
1861590,1219,414,-5.9824188978145685
888563,2798,842,-17.717770135962837
1413908,1162,627,-41.33399148626495
523134,1685,994,-17.8037478637425
1502538,1677,590,30.5703046117319
1007527,2489,795,7.34569929119516
845702,1225,858,-7.896272055238114
1041411,1836,781,15.495917002835995
919782,3216,830,16.967114493336794
484019,1285,1013,-3.7162120405064343
987615,2518,803,-5.646178015500027
639920,2323,941,-8.16007773536785
1161706,3305,732,-56.84833042866785
2019384,2071,327,5.948371595990011
707383,2307,913,-8.014220882725567
1996490,1518,340,-1.6108141919180525
353571,2447,1082,-9.832903579583217
529121,1407,991,0.09614563457580516
1194156,2069,718,37.214870444503504
609727,1756,954,7.551609553678645
403483,1790,1055,7.372342465268048
1935921,1205,374,-8.234888481732469
789063,3500,881,-58.7224159294683
1235259,2395,701,-9.762572445114529
1943805,1861,370,6.57023624166186
827498,1015,865,20.945282626369135
1170806,2792,728,-6.327631649885461
1357370,1326,650,-33.65569923409748
2105575,2328,275,-17.88638808711039
181956,2786,1195,15.395065096107828
1490129,1757,596,16.175517349797246
1838986,1563,426,11.483731620977323
827985,1502,865,-37.34391802891605
1451434,42,612,39.475718729753225
250288,2037,1147,-24.852734871436496
1781793,961,455,-11.169243321220165
449003,1360,1031,-5.054194736768295
109614,3064,1267,-2.7070228035036052
2192676,2348,181,-44.18583679801577
1705363,1209,493,-21.83537079547932
265017,3071,1137,-18.52654475090594
1697649,1778,497,18.998587426054655
1057237,2951,775,0.9390677456030971
1889978,1312,399,-2.497000416314222
1437687,2132,618,20.17559647373264
1593390,1247,546,-34.41772231936602
665009,1590,930,-16.237608745192574
307744,2476,1108,-33.05067030768532
1757930,989,467,-12.018185216359143
468742,1775,1021,4.1970525206288585
63447,3039,1343,4.533336679624881
1380349,2808,641,48.799520253121045
1024807,2450,788,11.147811145339801
253280,2592,1145,-19.967306384769017
1786750,1964,453,5.038218850724206
774198,1229,886,-2.4441118670360993
1546819,1143,568,-30.69519108074246
1244054,1624,697,2.735326855378389
872482,2224,848,1.3307802885328783
363127,2683,1077,-9.476691283688979
1924416,2431,381,18.57565534140349
964088,1726,812,1.4551965115115308
322939,153,1098,-7.842430564883216
2008758,1706,333,-2.503985228163856
1631006,2609,529,48.311119948634314
122337,2822,1247,9.183597531407486
6735,2795,1490,26.06055200519313
1719187,651,486,59.151887207869095
469228,2261,1021,-22.434319125881757
1327409,2426,663,-8.035827707936278
469286,2319,1021,-35.20356062930068
65602,2859,1339,8.52823734171352
1225683,2403,705,-6.314869388736042
1995424,2187,341,28.553841594633923
865666,3154,851,32.451403126970945
1581283,1924,552,13.950877363343352
1912562,1587,387,12.371198506657038
559183,1783,977,0.7358268489151669
2047843,1872,310,17.354204251470037
1024577,2220,788,-6.905532645611856
505093,2241,1003,-6.808966766213416
124477,2804,1244,14.521770391816517
93555,3036,1293,13.984362852438153
1416523,1265,626,-40.98455745310912
1981190,1912,349,3.324358561658755
1415371,2625,627,18.995189372401
813388,2323,871,11.20225942525758
1909267,1986,389,10.348863814479046
294709,1406,1116,-24.132795961244028
977107,2070,807,25.65827282660166
1447311,1502,614,5.380159249380995
1935654,938,374,-6.708364616386007
203707,1942,1178,-56.0300050480223
1695442,1651,498,17.912822082578714
1671422,670,509,69.25150866373406
813652,2587,871,-4.840896250629157
1631811,1284,528,-36.0197374361519
362497,2053,1077,23.045415169947773
1834467,895,428,-20.974962782953753
1449477,1120,613,-20.624625237169766
861834,1903,852,18.516144337537753
2129820,1275,259,-1.2393217110811747
422323,1620,1045,-1.733895051012496
577605,2902,969,-28.393648262940133
961313,1491,813,-32.79255838329209
435924,1783,1038,3.9232293134132306
648738,1864,937,17.21800327879737
2210835,2109,122,-29.3537803009267
1085610,2053,763,29.717340750014046
1047334,2851,779,-10.258609615908881
1156678,3075,734,32.30427580435753
286296,2037,1122,-3.568357505394488
116415,3022,1256,17.57381141804035
359267,2553,1079,-15.275176946625834
1903203,1481,392,-5.595363651865682
1119537,2003,749,31.573092954118692
1288263,2313,679,-2.7654613380254887
1938080,1554,373,2.7922889801898236
1717251,763,487,9.158621109753767
1342641,24,656,15.638435250078146
709965,2399,912,21.867804767976395
173719,1749,1202,-70.2024958739712
1811715,1412,440,-6.406652425210268
863644,1132,851,-4.950484438502372
748369,3209,897,28.40215171853015
2038050,2127,316,18.603638925615087
587853,2170,964,30.487487899888947
559173,1773,977,0.35660859275594703
15874,2799,1452,25.802278203488186
1049405,2469,778,10.49176274475667
1034968,2760,784,-17.121429736782375
1066505,2437,771,10.557653789941924
1637173,2394,526,0.5831756045481598
41033,2573,1385,5.785167754989288
1508053,1087,587,-27.199192890091126
512341,1266,999,-2.9854741615799867
741296,1180,899,-7.845395922208809
2224246,2204,54,-60.48811469311704
2011124,2356,332,6.267901486146911
1667260,717,511,57.220774811120464
2171007,2039,227,-1.760238123455565
1320577,2871,666,52.133616861333394
6032,2830,1494,21.78127205961573
124633,2960,1244,30.71474107913491
1427082,1755,622,16.164047440203376
477003,2194,1017,13.662008551561485
2015275,1373,329,-23.069981813453524
619884,2882,950,-29.977322848663334
554367,1246,979,-7.404167392497129
1484816,2902,599,45.652777796275586
879067,1055,845,11.43672668162526
2166677,2049,232,-2.6402356891271666
318385,1825,1101,-2.0321917838109584
810581,2084,872,34.43144918331018
1738023,1197,477,-14.289950038158622
669369,1128,928,4.205121509055971
1753321,2397,470,33.14472764934817
1869513,1556,410,9.823998606260375
2210420,2217,124,-42.91448722883524
1099987,1826,757,13.699404263543784
551762,2908,981,-23.246745919895147
867653,2559,850,-7.2922465495448705
559732,2332,977,-12.98540306305813
24656,2770,1425,16.526815838624316
1363003,2196,648,-12.05738164568902
536057,2030,988,20.545859092919272
1117782,2663,750,-9.34796134456019
224300,1506,1164,-35.45663782557358
2156649,993,240,5.77554045684883
1366438,211,646,15.937481708428095
1272045,3167,686,-15.36089729336527
1729073,2383,482,23.312606705725102
1863493,1223,413,-5.172576255056811
1083394,2270,764,-22.152532894969227
1863947,1677,413,6.218801912770232
194502,3015,1185,12.5765580643656
306046,2049,1109,9.492379981837075
689571,1838,920,11.693610788277056
2094752,1156,281,6.451438853031959
42173,2771,1383,12.098994752494491
1091438,3011,761,47.687052323683474
812026,126,871,8.35348956979442
674162,1079,926,19.975189844790293
1559517,1367,562,-28.62102013085223
433818,1604,1039,-0.6374923962698631
505769,2917,1003,-19.54552566572511
481621,2856,1015,-19.024564276056026
1848804,1784,421,16.449513261572974
1309674,1711,670,14.611580117681115
1265114,1095,688,-22.48597818386952
1145713,1710,738,9.645057769953837
1209580,3084,712,21.31281473363879
1868749,792,410,3.4796864287914104
1090609,2182,761,22.368329386732512
1554648,416,564,10.650985765757014
1173484,3066,727,34.70999004146279
531676,1861,990,17.751158427475275
44512,2719,1378,15.335255999957553
598716,1940,959,5.298127830405974
707299,2223,913,3.9501011918737277
694324,1660,918,-15.306536606562076
1794307,1635,449,18.79659021608768
1007112,2074,795,23.090793973222844
393761,1496,1060,-0.4217878800272956
1697736,1865,497,19.98276361619037
892020,1093,840,0.3266869887802386
890550,2203,841,-0.9437216413311944
247055,1682,1149,-59.69636067854981
1731741,990,480,-13.285182422408525
400568,2652,1057,-17.78343411496462
1225833,2553,705,0.1675603677631443
100150,2870,1282,15.075747329730802
2051396,2087,308,3.364906639910714
1808174,1776,442,15.351694314024371
1754889,1957,469,4.781322424760219
1574256,1222,555,-36.879762665271755
399504,1588,1057,-2.8807299183736177
2121211,2030,265,-6.62553114615821
2193709,2297,178,-41.694783586836365
938722,1789,822,7.108162140819331
1786405,1619,453,18.146793051291752
2110722,1076,271,2.584984009296477
1131047,1462,744,-10.788735099396945
1177065,1820,725,24.972065566801575
1998257,1552,339,-1.0926472020951223
546182,1581,983,-5.369144308112482
2206187,2135,139,-28.187141599238203
1340825,1421,657,-33.87561740121782
946979,2413,819,11.964728475026277
158161,2660,1214,6.1308684835835265
1613763,2458,537,27.56010829277102
1603025,2376,542,-9.620943964683647
1079882,1193,765,-22.458151306581385
518692,1397,996,1.6170947350697134
804112,3295,875,9.943882182436028
212469,1839,1172,-56.94871298097996
1539609,2145,572,-17.29709847878121
1882205,1043,403,-13.72938803915713
1716239,1801,488,13.634751228595633
1375620,2867,643,54.76062957404065
2046858,887,310,5.360611514253378
1129848,2671,745,-11.251020059074108
614807,2327,952,-7.818263462850155
345088,1409,1086,-14.127706678568757
208127,1952,1175,-52.06579973036014
2159307,1051,238,10.385504641230455
1047276,2793,779,-7.854997355912019
401091,1288,1056,4.457984845782903
1025356,2999,788,18.05973417332416
295864,2858,1116,-1.0172764728331458
1522829,1690,580,31.711446916096065
1020634,3217,790,9.182293976974506
801872,1055,875,15.798995207786902
1098241,2513,758,4.034202491470751
201437,3092,1180,-10.460019145252772
298284,1937,1114,-14.90650691049268
1327396,2413,663,-6.996539192628916
2011891,1409,331,-13.670355947355347
